;Date;Production;Prediction
1723;2048-01-13;1153650686.692527;1
1724;2048-01-20;1028732162.2353958;1
1725;2048-01-27;1092836504.5910685;1
1726;2048-02-03;1105531419.7472599;1
1727;2048-02-10;1013459016.7913735;1
1728;2048-02-17;1049967313.2741114;1
1729;2048-02-24;1018471170.7880042;1
1730;2048-03-02;1099609085.775391;1
1731;2048-03-09;1081356712.8474007;1
1732;2048-03-16;1039858203.1288542;1
1733;2048-03-23;1089455422.772443;1
1734;2048-03-30;1113223580.0231788;1
1735;2048-04-06;1148280633.5099416;1
1736;2048-04-13;1242467378.5982044;1
1737;2048-04-20;1243024983.3002284;1
1738;2048-04-27;1131178960.118065;1
1739;2048-05-04;1143570461.6874013;1
1740;2048-05-11;1188374735.5839643;1
1741;2048-05-18;1198212797.8516328;1
1742;2048-05-25;1271368340.5446255;1
1743;2048-06-01;1292834286.2102566;1
1744;2048-06-08;1283202294.4989886;1
1745;2048-06-15;1328963146.3568592;1
1746;2048-06-22;1353862070.9176362;1
1747;2048-06-29;1293552704.8466973;1
1748;2048-07-06;1214933468.2447264;1
1749;2048-07-13;1252569447.8658407;1
1750;2048-07-20;1226967042.7870812;1
1751;2048-07-27;1206213711.3752367;1
1752;2048-08-03;1130457979.0751116;1
1753;2048-08-10;1156818797.920933;1
1754;2048-08-17;1083344425.5077624;1
1755;2048-08-24;1019885101.547434;1
1756;2048-08-31;1020709346.3099861;1
1757;2048-09-07;1033952752.3082823;1
1758;2048-09-14;989692578.5935965;1
1759;2048-09-21;1014641102.255521;1
1760;2048-09-28;1029290757.5940813;1
1761;2048-10-05;1008283357.8194779;1
1762;2048-10-12;1042741793.3343961;1
1763;2048-10-19;1024123397.0643923;1
1764;2048-10-26;1029665726.9783418;1
1765;2048-11-02;1096061354.7147071;1
1766;2048-11-09;1132241122.6814132;1
1767;2048-11-16;1119353526.901873;1
1768;2048-11-23;923592386.1199838;1
1769;2048-11-30;937800285.6097927;1
1770;2048-12-07;1070434392.1472578;1
1771;2048-12-14;1120363142.0099237;1
1772;2048-12-21;1254097127.6540616;1
1773;2048-12-28;1214451297.2084568;1
1774;2049-01-04;1078605806.3866022;1
1775;2049-01-11;1153650686.692527;1
1776;2049-01-18;1028732162.2353958;1
1777;2049-01-25;1092836504.5910685;1
1778;2049-02-01;1105531419.7472599;1
1779;2049-02-08;1013459016.7913735;1
1780;2049-02-15;1049967313.2741114;1
1781;2049-02-22;1018471170.7880042;1
1782;2049-03-01;1099609085.775391;1
1783;2049-03-08;1081356712.8474007;1
1784;2049-03-15;1039858203.1288542;1
1785;2049-03-22;1089455422.772443;1
1786;2049-03-29;1113223580.0231788;1
1787;2049-04-05;1148280633.5099416;1
1788;2049-04-12;1242467378.5982044;1
1789;2049-04-19;1243024983.3002284;1
1790;2049-04-26;1131178960.118065;1
1791;2049-05-03;1143570461.6874013;1
1792;2049-05-10;1188374735.5839643;1
1793;2049-05-17;1198212797.8516328;1
1794;2049-05-24;1271368340.5446255;1
1795;2049-05-31;1292834286.2102566;1
1796;2049-06-07;1283202294.4989886;1
1797;2049-06-14;1328963146.3568592;1
1798;2049-06-21;1353862070.9176362;1
1799;2049-06-28;1293552704.8466973;1
1800;2049-07-05;1214933468.2447264;1
1801;2049-07-12;1252569447.8658407;1
1802;2049-07-19;1226967042.7870812;1
1803;2049-07-26;1206213711.3752367;1
1804;2049-08-02;1130457979.0751116;1
1805;2049-08-09;1156818797.920933;1
1806;2049-08-16;1083344425.5077624;1
1807;2049-08-23;1019885101.547434;1
1808;2049-08-30;1020709346.3099861;1
1809;2049-09-06;1033952752.3082823;1
1810;2049-09-13;989692578.5935965;1
1811;2049-09-20;1014641102.255521;1
1812;2049-09-27;1029290757.5940813;1
1813;2049-10-04;1008283357.8194779;1
1814;2049-10-11;1042741793.3343961;1
1815;2049-10-18;1024123397.0643923;1
1816;2049-10-25;1029665726.9783418;1
1817;2049-11-01;1096061354.7147071;1
1818;2049-11-08;1132241122.6814132;1
1819;2049-11-15;1119353526.901873;1
1820;2049-11-22;923592386.1199838;1
1821;2049-11-29;937800285.6097927;1
1822;2049-12-06;1070434392.1472578;1
1823;2049-12-13;1120363142.0099237;1
1824;2049-12-20;1254097127.6540616;1
1825;2049-12-27;1214451297.2084568;1
1826;2050-01-03;1078605806.3866022;1
1827;2050-01-10;1153650686.692527;1
1828;2050-01-17;1028732162.2353958;1
1829;2050-01-24;1092836504.5910685;1
1830;2050-01-31;1105531419.7472599;1
1831;2050-02-07;1013459016.7913735;1
1832;2050-02-14;1049967313.2741114;1
1833;2050-02-21;1018471170.7880042;1
1834;2050-02-28;1099609085.775391;1
1835;2050-03-07;1081356712.8474007;1
1836;2050-03-14;1039858203.1288542;1
1837;2050-03-21;1089455422.772443;1
1838;2050-03-28;1113223580.0231788;1
1839;2050-04-04;1148280633.5099416;1
1840;2050-04-11;1242467378.5982044;1
1841;2050-04-18;1243024983.3002284;1
1842;2050-04-25;1131178960.118065;1
1843;2050-05-02;1143570461.6874013;1
1844;2050-05-09;1188374735.5839643;1
1845;2050-05-16;1198212797.8516328;1
1846;2050-05-23;1271368340.5446255;1
1847;2050-05-30;1292834286.2102566;1
1848;2050-06-06;1283202294.4989886;1
1849;2050-06-13;1328963146.3568592;1
1850;2050-06-20;1353862070.9176362;1
1851;2050-06-27;1293552704.8466973;1
1852;2050-07-04;1214933468.2447264;1
1853;2050-07-11;1252569447.8658407;1
1854;2050-07-18;1226967042.7870812;1
1855;2050-07-25;1206213711.3752367;1
1856;2050-08-01;1130457979.0751116;1
1857;2050-08-08;1156818797.920933;1
1858;2050-08-15;1083344425.5077624;1
1859;2050-08-22;1019885101.547434;1
1860;2050-08-29;1020709346.3099861;1
1861;2050-09-05;1033952752.3082823;1
1862;2050-09-12;989692578.5935965;1
1863;2050-09-19;1014641102.255521;1
1864;2050-09-26;1029290757.5940813;1
1865;2050-10-03;1008283357.8194779;1
1866;2050-10-10;1042741793.3343961;1
1867;2050-10-17;1024123397.0643923;1
1868;2050-10-24;1029665726.9783418;1
1869;2050-10-31;1096061354.7147071;1
1870;2050-11-07;1132241122.6814132;1
1871;2050-11-14;1119353526.901873;1
1872;2050-11-21;923592386.1199838;1
1873;2050-11-28;937800285.6097927;1
1874;2050-12-05;1070434392.1472578;1
1875;2050-12-12;1120363142.0099237;1
1876;2050-12-19;1254097127.6540616;1
1877;2050-12-26;1214451297.2084568;1
1878;2051-01-02;1078605806.3866022;1
1879;2051-01-09;1153650686.692527;1
1880;2051-01-16;1028732162.2353958;1
1881;2051-01-23;1092836504.5910685;1
1882;2051-01-30;1105531419.7472599;1
1883;2051-02-06;1013459016.7913735;1
1884;2051-02-13;1049967313.2741114;1
1885;2051-02-20;1018471170.7880042;1
1886;2051-02-27;1099609085.775391;1
1887;2051-03-06;1081356712.8474007;1
1888;2051-03-13;1039858203.1288542;1
1889;2051-03-20;1089455422.772443;1
1890;2051-03-27;1113223580.0231788;1
1891;2051-04-03;1148280633.5099416;1
1892;2051-04-10;1242467378.5982044;1
1893;2051-04-17;1243024983.3002284;1
1894;2051-04-24;1131178960.118065;1
1895;2051-05-01;1143570461.6874013;1
1896;2051-05-08;1188374735.5839643;1
1897;2051-05-15;1198212797.8516328;1
1898;2051-05-22;1271368340.5446255;1
1899;2051-05-29;1292834286.2102566;1
1900;2051-06-05;1283202294.4989886;1
1901;2051-06-12;1328963146.3568592;1
1902;2051-06-19;1353862070.9176362;1
1903;2051-06-26;1293552704.8466973;1
1904;2051-07-03;1214933468.2447264;1
1905;2051-07-10;1252569447.8658407;1
1906;2051-07-17;1226967042.7870812;1
1907;2051-07-24;1206213711.3752367;1
1908;2051-07-31;1130457979.0751116;1
1909;2051-08-07;1156818797.920933;1
1910;2051-08-14;1083344425.5077624;1
1911;2051-08-21;1019885101.547434;1
1912;2051-08-28;1020709346.3099861;1
1913;2051-09-04;1033952752.3082823;1
1914;2051-09-11;989692578.5935965;1
1915;2051-09-18;1014641102.255521;1
1916;2051-09-25;1029290757.5940813;1
1917;2051-10-02;1008283357.8194779;1
1918;2051-10-09;1042741793.3343961;1
1919;2051-10-16;1024123397.0643923;1
1920;2051-10-23;1029665726.9783418;1
1921;2051-10-30;1096061354.7147071;1
1922;2051-11-06;1132241122.6814132;1
1923;2051-11-13;1119353526.901873;1
1924;2051-11-20;923592386.1199838;1
1925;2051-11-27;937800285.6097927;1
1926;2051-12-04;1070434392.1472578;1
1927;2051-12-11;1120363142.0099237;1
1928;2051-12-18;1254097127.6540616;1
1929;2051-12-25;1214451297.2084568;1
1930;2052-01-01;1078605806.3866022;1
1931;2052-01-08;1153650686.692527;1
1932;2052-01-15;1028732162.2353958;1
1933;2052-01-22;1092836504.5910685;1
1934;2052-01-29;1105531419.7472599;1
1935;2052-02-05;1013459016.7913735;1
1936;2052-02-12;1049967313.2741114;1
1937;2052-02-19;1018471170.7880042;1
1938;2052-02-26;1099609085.775391;1
1939;2052-03-04;1081356712.8474007;1
1940;2052-03-11;1039858203.1288542;1
1941;2052-03-18;1089455422.772443;1
1942;2052-03-25;1113223580.0231788;1
1943;2052-04-01;1148280633.5099416;1
1944;2052-04-08;1242467378.5982044;1
1945;2052-04-15;1243024983.3002284;1
1946;2052-04-22;1131178960.118065;1
1947;2052-04-29;1143570461.6874013;1
1948;2052-05-06;1188374735.5839643;1
1949;2052-05-13;1198212797.8516328;1
1950;2052-05-20;1271368340.5446255;1
1951;2052-05-27;1292834286.2102566;1
1952;2052-06-03;1283202294.4989886;1
1953;2052-06-10;1328963146.3568592;1
1954;2052-06-17;1353862070.9176362;1
1955;2052-06-24;1293552704.8466973;1
1956;2052-07-01;1214933468.2447264;1
1957;2052-07-08;1252569447.8658407;1
1958;2052-07-15;1226967042.7870812;1
1959;2052-07-22;1206213711.3752367;1
1960;2052-07-29;1130457979.0751116;1
1961;2052-08-05;1156818797.920933;1
1962;2052-08-12;1083344425.5077624;1
1963;2052-08-19;1019885101.547434;1
1964;2052-08-26;1020709346.3099861;1
1965;2052-09-02;1033952752.3082823;1
1966;2052-09-09;989692578.5935965;1
1967;2052-09-16;1014641102.255521;1
1968;2052-09-23;1029290757.5940813;1
1969;2052-09-30;1008283357.8194779;1
1970;2052-10-07;1042741793.3343961;1
1971;2052-10-14;1024123397.0643923;1
1972;2052-10-21;1029665726.9783418;1
1973;2052-10-28;1096061354.7147071;1
1974;2052-11-04;1132241122.6814132;1
1975;2052-11-11;1119353526.901873;1
1976;2052-11-18;923592386.1199838;1
1977;2052-11-25;937800285.6097927;1
1978;2052-12-02;1070434392.1472578;1
1979;2052-12-09;1120363142.0099237;1
1980;2052-12-16;1254097127.6540616;1
1981;2052-12-23;1214451297.2084568;1
1982;2052-12-30;1078605806.3866022;1
1983;2053-01-06;1153650686.692527;1
1984;2053-01-13;1028732162.2353958;1
1985;2053-01-20;1092836504.5910685;1
1986;2053-01-27;1105531419.7472599;1
1987;2053-02-03;1013459016.7913735;1
1988;2053-02-10;1049967313.2741114;1
1989;2053-02-17;1018471170.7880042;1
1990;2053-02-24;1099609085.775391;1
1991;2053-03-03;1081356712.8474007;1
1992;2053-03-10;1039858203.1288542;1
1993;2053-03-17;1089455422.772443;1
1994;2053-03-24;1113223580.0231788;1
1995;2053-03-31;1148280633.5099416;1
1996;2053-04-07;1242467378.5982044;1
1997;2053-04-14;1243024983.3002284;1
1998;2053-04-21;1131178960.118065;1
1999;2053-04-28;1143570461.6874013;1
2000;2053-05-05;1188374735.5839643;1
2001;2053-05-12;1198212797.8516328;1
2002;2053-05-19;1271368340.5446255;1
2003;2053-05-26;1292834286.2102566;1
2004;2053-06-02;1283202294.4989886;1
2005;2053-06-09;1328963146.3568592;1
2006;2053-06-16;1353862070.9176362;1
2007;2053-06-23;1293552704.8466973;1
2008;2053-06-30;1214933468.2447264;1
2009;2053-07-07;1252569447.8658407;1
2010;2053-07-14;1226967042.7870812;1
2011;2053-07-21;1206213711.3752367;1
2012;2053-07-28;1130457979.0751116;1
2013;2053-08-04;1156818797.920933;1
2014;2053-08-11;1083344425.5077624;1
2015;2053-08-18;1019885101.547434;1
2016;2053-08-25;1020709346.3099861;1
2017;2053-09-01;1033952752.3082823;1
2018;2053-09-08;989692578.5935965;1
2019;2053-09-15;1014641102.255521;1
2020;2053-09-22;1029290757.5940813;1
2021;2053-09-29;1008283357.8194779;1
2022;2053-10-06;1042741793.3343961;1
2023;2053-10-13;1024123397.0643923;1
2024;2053-10-20;1029665726.9783418;1
2025;2053-10-27;1096061354.7147071;1
2026;2053-11-03;1132241122.6814132;1
2027;2053-11-10;1119353526.901873;1
2028;2053-11-17;923592386.1199838;1
2029;2053-11-24;937800285.6097927;1
2030;2053-12-01;1070434392.1472578;1
2031;2053-12-08;1120363142.0099237;1
2032;2053-12-15;1254097127.6540616;1
2033;2053-12-22;1214451297.2084568;1
2034;2053-12-29;1078605806.3866022;1
2035;2054-01-05;1153650686.692527;1
2036;2054-01-12;1028732162.2353958;1
2037;2054-01-19;1092836504.5910685;1
2038;2054-01-26;1105531419.7472599;1
2039;2054-02-02;1013459016.7913735;1
2040;2054-02-09;1049967313.2741114;1
2041;2054-02-16;1018471170.7880042;1
2042;2054-02-23;1099609085.775391;1
2043;2054-03-02;1081356712.8474007;1
2044;2054-03-09;1039858203.1288542;1
2045;2054-03-16;1089455422.772443;1
2046;2054-03-23;1113223580.0231788;1
2047;2054-03-30;1148280633.5099416;1
2048;2054-04-06;1242467378.5982044;1
2049;2054-04-13;1243024983.3002284;1
2050;2054-04-20;1131178960.118065;1
2051;2054-04-27;1143570461.6874013;1
2052;2054-05-04;1188374735.5839643;1
2053;2054-05-11;1198212797.8516328;1
2054;2054-05-18;1271368340.5446255;1
2055;2054-05-25;1292834286.2102566;1
2056;2054-06-01;1283202294.4989886;1
2057;2054-06-08;1328963146.3568592;1
2058;2054-06-15;1353862070.9176362;1
2059;2054-06-22;1293552704.8466973;1
2060;2054-06-29;1214933468.2447264;1
2061;2054-07-06;1252569447.8658407;1
2062;2054-07-13;1226967042.7870812;1
2063;2054-07-20;1206213711.3752367;1
2064;2054-07-27;1130457979.0751116;1
2065;2054-08-03;1156818797.920933;1
2066;2054-08-10;1083344425.5077624;1
2067;2054-08-17;1019885101.547434;1
2068;2054-08-24;1020709346.3099861;1
2069;2054-08-31;1033952752.3082823;1
2070;2054-09-07;989692578.5935965;1
2071;2054-09-14;1014641102.255521;1
2072;2054-09-21;1029290757.5940813;1
2073;2054-09-28;1008283357.8194779;1
2074;2054-10-05;1042741793.3343961;1
2075;2054-10-12;1024123397.0643923;1
2076;2054-10-19;1029665726.9783418;1
2077;2054-10-26;1096061354.7147071;1
2078;2054-11-02;1132241122.6814132;1
2079;2054-11-09;1119353526.901873;1
2080;2054-11-16;923592386.1199838;1
2081;2054-11-23;937800285.6097927;1
2082;2054-11-30;1070434392.1472578;1
2083;2054-12-07;1120363142.0099237;1
2084;2054-12-14;1254097127.6540616;1
2085;2054-12-21;1214451297.2084568;1
2086;2054-12-28;1078605806.3866022;1
2087;2055-01-04;1153650686.692527;1
2088;2055-01-11;1028732162.2353958;1
2089;2055-01-18;1092836504.5910685;1
2090;2055-01-25;1105531419.7472599;1
2091;2055-02-01;1013459016.7913735;1
2092;2055-02-08;1049967313.2741114;1
2093;2055-02-15;1018471170.7880042;1
2094;2055-02-22;1099609085.775391;1
2095;2055-03-01;1081356712.8474007;1
2096;2055-03-08;1039858203.1288542;1
2097;2055-03-15;1089455422.772443;1
2098;2055-03-22;1113223580.0231788;1
2099;2055-03-29;1148280633.5099416;1
2100;2055-04-05;1242467378.5982044;1
2101;2055-04-12;1243024983.3002284;1
2102;2055-04-19;1131178960.118065;1
2103;2055-04-26;1143570461.6874013;1
2104;2055-05-03;1188374735.5839643;1
2105;2055-05-10;1198212797.8516328;1
2106;2055-05-17;1271368340.5446255;1
2107;2055-05-24;1292834286.2102566;1
2108;2055-05-31;1283202294.4989886;1
2109;2055-06-07;1328963146.3568592;1
2110;2055-06-14;1353862070.9176362;1
2111;2055-06-21;1293552704.8466973;1
2112;2055-06-28;1214933468.2447264;1
2113;2055-07-05;1252569447.8658407;1
2114;2055-07-12;1226967042.7870812;1
2115;2055-07-19;1206213711.3752367;1
2116;2055-07-26;1130457979.0751116;1
2117;2055-08-02;1156818797.920933;1
2118;2055-08-09;1083344425.5077624;1
2119;2055-08-16;1019885101.547434;1
2120;2055-08-23;1020709346.3099861;1
2121;2055-08-30;1033952752.3082823;1
2122;2055-09-06;989692578.5935965;1
2123;2055-09-13;1014641102.255521;1
2124;2055-09-20;1029290757.5940813;1
2125;2055-09-27;1008283357.8194779;1
2126;2055-10-04;1042741793.3343961;1
2127;2055-10-11;1024123397.0643923;1
2128;2055-10-18;1029665726.9783418;1
2129;2055-10-25;1096061354.7147071;1
2130;2055-11-01;1132241122.6814132;1
2131;2055-11-08;1119353526.901873;1
2132;2055-11-15;923592386.1199838;1
2133;2055-11-22;937800285.6097927;1
2134;2055-11-29;1070434392.1472578;1
2135;2055-12-06;1120363142.0099237;1
2136;2055-12-13;1254097127.6540616;1
2137;2055-12-20;1214451297.2084568;1
2138;2055-12-27;1078605806.3866022;1
2139;2056-01-03;1153650686.692527;1
2140;2056-01-10;1028732162.2353958;1
2141;2056-01-17;1092836504.5910685;1
2142;2056-01-24;1105531419.7472599;1
2143;2056-01-31;1013459016.7913735;1
2144;2056-02-07;1049967313.2741114;1
2145;2056-02-14;1018471170.7880042;1
2146;2056-02-21;1099609085.775391;1
2147;2056-02-28;1081356712.8474007;1
2148;2056-03-06;1039858203.1288542;1
2149;2056-03-13;1089455422.772443;1
2150;2056-03-20;1113223580.0231788;1
2151;2056-03-27;1148280633.5099416;1
2152;2056-04-03;1242467378.5982044;1
2153;2056-04-10;1243024983.3002284;1
2154;2056-04-17;1131178960.118065;1
2155;2056-04-24;1143570461.6874013;1
2156;2056-05-01;1188374735.5839643;1
2157;2056-05-08;1198212797.8516328;1
2158;2056-05-15;1271368340.5446255;1
2159;2056-05-22;1292834286.2102566;1
2160;2056-05-29;1283202294.4989886;1
2161;2056-06-05;1328963146.3568592;1
2162;2056-06-12;1353862070.9176362;1
2163;2056-06-19;1293552704.8466973;1
2164;2056-06-26;1214933468.2447264;1
2165;2056-07-03;1252569447.8658407;1
2166;2056-07-10;1226967042.7870812;1
2167;2056-07-17;1206213711.3752367;1
2168;2056-07-24;1130457979.0751116;1
2169;2056-07-31;1156818797.920933;1
2170;2056-08-07;1083344425.5077624;1
2171;2056-08-14;1019885101.547434;1
2172;2056-08-21;1020709346.3099861;1
2173;2056-08-28;1033952752.3082823;1
2174;2056-09-04;989692578.5935965;1
2175;2056-09-11;1014641102.255521;1
2176;2056-09-18;1029290757.5940813;1
2177;2056-09-25;1008283357.8194779;1
2178;2056-10-02;1042741793.3343961;1
2179;2056-10-09;1024123397.0643923;1
2180;2056-10-16;1029665726.9783418;1
2181;2056-10-23;1096061354.7147071;1
2182;2056-10-30;1132241122.6814132;1
2183;2056-11-06;1119353526.901873;1
2184;2056-11-13;923592386.1199838;1
2185;2056-11-20;937800285.6097927;1
2186;2056-11-27;1070434392.1472578;1
2187;2056-12-04;1120363142.0099237;1
2188;2056-12-11;1254097127.6540616;1
2189;2056-12-18;1214451297.2084568;1
2190;2056-12-25;1078605806.3866022;1
2191;2057-01-01;1153650686.692527;1
2192;2057-01-08;1028732162.2353958;1
2193;2057-01-15;1092836504.5910685;1
2194;2057-01-22;1105531419.7472599;1
2195;2057-01-29;1013459016.7913735;1
2196;2057-02-05;1049967313.2741114;1
2197;2057-02-12;1018471170.7880042;1
2198;2057-02-19;1099609085.775391;1
2199;2057-02-26;1081356712.8474007;1
2200;2057-03-05;1039858203.1288542;1
2201;2057-03-12;1089455422.772443;1
2202;2057-03-19;1113223580.0231788;1
2203;2057-03-26;1148280633.5099416;1
2204;2057-04-02;1242467378.5982044;1
2205;2057-04-09;1243024983.3002284;1
2206;2057-04-16;1131178960.118065;1
2207;2057-04-23;1143570461.6874013;1
2208;2057-04-30;1188374735.5839643;1
2209;2057-05-07;1198212797.8516328;1
2210;2057-05-14;1271368340.5446255;1
2211;2057-05-21;1292834286.2102566;1
2212;2057-05-28;1283202294.4989886;1
2213;2057-06-04;1328963146.3568592;1
2214;2057-06-11;1353862070.9176362;1
2215;2057-06-18;1293552704.8466973;1
2216;2057-06-25;1214933468.2447264;1
2217;2057-07-02;1252569447.8658407;1
2218;2057-07-09;1226967042.7870812;1
2219;2057-07-16;1206213711.3752367;1
2220;2057-07-23;1130457979.0751116;1
2221;2057-07-30;1156818797.920933;1
2222;2057-08-06;1083344425.5077624;1
2223;2057-08-13;1019885101.547434;1
2224;2057-08-20;1020709346.3099861;1
2225;2057-08-27;1033952752.3082823;1
2226;2057-09-03;989692578.5935965;1
2227;2057-09-10;1014641102.255521;1
2228;2057-09-17;1029290757.5940813;1
2229;2057-09-24;1008283357.8194779;1
2230;2057-10-01;1042741793.3343961;1
2231;2057-10-08;1024123397.0643923;1
2232;2057-10-15;1029665726.9783418;1
2233;2057-10-22;1096061354.7147071;1
2234;2057-10-29;1132241122.6814132;1
2235;2057-11-05;1119353526.901873;1
2236;2057-11-12;923592386.1199838;1
2237;2057-11-19;937800285.6097927;1
2238;2057-11-26;1070434392.1472578;1
2239;2057-12-03;1120363142.0099237;1
2240;2057-12-10;1254097127.6540616;1
2241;2057-12-17;1214451297.2084568;1
2242;2057-12-24;1078605806.3866022;1
2243;2057-12-31;1153650686.692527;1
2244;2058-01-07;1028732162.2353958;1
2245;2058-01-14;1092836504.5910685;1
2246;2058-01-21;1105531419.7472599;1
2247;2058-01-28;1013459016.7913735;1
2248;2058-02-04;1049967313.2741114;1
2249;2058-02-11;1018471170.7880042;1
2250;2058-02-18;1099609085.775391;1
2251;2058-02-25;1081356712.8474007;1
2252;2058-03-04;1039858203.1288542;1
2253;2058-03-11;1089455422.772443;1
2254;2058-03-18;1113223580.0231788;1
2255;2058-03-25;1148280633.5099416;1
2256;2058-04-01;1242467378.5982044;1
2257;2058-04-08;1243024983.3002284;1
2258;2058-04-15;1131178960.118065;1
2259;2058-04-22;1143570461.6874013;1
2260;2058-04-29;1188374735.5839643;1
2261;2058-05-06;1198212797.8516328;1
2262;2058-05-13;1271368340.5446255;1
2263;2058-05-20;1292834286.2102566;1
2264;2058-05-27;1283202294.4989886;1
2265;2058-06-03;1328963146.3568592;1
2266;2058-06-10;1353862070.9176362;1
2267;2058-06-17;1293552704.8466973;1
2268;2058-06-24;1214933468.2447264;1
2269;2058-07-01;1252569447.8658407;1
2270;2058-07-08;1226967042.7870812;1
2271;2058-07-15;1206213711.3752367;1
2272;2058-07-22;1130457979.0751116;1
2273;2058-07-29;1156818797.920933;1
2274;2058-08-05;1083344425.5077624;1
2275;2058-08-12;1019885101.547434;1
2276;2058-08-19;1020709346.3099861;1
2277;2058-08-26;1033952752.3082823;1
2278;2058-09-02;989692578.5935965;1
2279;2058-09-09;1014641102.255521;1
2280;2058-09-16;1029290757.5940813;1
2281;2058-09-23;1008283357.8194779;1
2282;2058-09-30;1042741793.3343961;1
2283;2058-10-07;1024123397.0643923;1
2284;2058-10-14;1029665726.9783418;1
2285;2058-10-21;1096061354.7147071;1
2286;2058-10-28;1132241122.6814132;1
2287;2058-11-04;1119353526.901873;1
2288;2058-11-11;923592386.1199838;1
2289;2058-11-18;937800285.6097927;1
2290;2058-11-25;1070434392.1472578;1
2291;2058-12-02;1120363142.0099237;1
2292;2058-12-09;1254097127.6540616;1
2293;2058-12-16;1214451297.2084568;1
2294;2058-12-23;1078605806.3866022;1
2295;2058-12-30;1153650686.692527;1
2296;2059-01-06;1028732162.2353958;1
2297;2059-01-13;1092836504.5910685;1
2298;2059-01-20;1105531419.7472599;1
2299;2059-01-27;1013459016.7913735;1
2300;2059-02-03;1049967313.2741114;1
2301;2059-02-10;1018471170.7880042;1
2302;2059-02-17;1099609085.775391;1
2303;2059-02-24;1081356712.8474007;1
2304;2059-03-03;1039858203.1288542;1
2305;2059-03-10;1089455422.772443;1
2306;2059-03-17;1113223580.0231788;1
2307;2059-03-24;1148280633.5099416;1
2308;2059-03-31;1242467378.5982044;1
2309;2059-04-07;1243024983.3002284;1
2310;2059-04-14;1131178960.118065;1
2311;2059-04-21;1143570461.6874013;1
2312;2059-04-28;1188374735.5839643;1
2313;2059-05-05;1198212797.8516328;1
2314;2059-05-12;1271368340.5446255;1
2315;2059-05-19;1292834286.2102566;1
2316;2059-05-26;1283202294.4989886;1
2317;2059-06-02;1328963146.3568592;1
2318;2059-06-09;1353862070.9176362;1
2319;2059-06-16;1293552704.8466973;1
2320;2059-06-23;1214933468.2447264;1
2321;2059-06-30;1252569447.8658407;1
2322;2059-07-07;1226967042.7870812;1
2323;2059-07-14;1206213711.3752367;1
2324;2059-07-21;1130457979.0751116;1
2325;2059-07-28;1156818797.920933;1
2326;2059-08-04;1083344425.5077624;1
2327;2059-08-11;1019885101.547434;1
2328;2059-08-18;1020709346.3099861;1
2329;2059-08-25;1033952752.3082823;1
2330;2059-09-01;989692578.5935965;1
2331;2059-09-08;1014641102.255521;1
2332;2059-09-15;1029290757.5940813;1
2333;2059-09-22;1008283357.8194779;1
2334;2059-09-29;1042741793.3343961;1
2335;2059-10-06;1024123397.0643923;1
2336;2059-10-13;1029665726.9783418;1
2337;2059-10-20;1096061354.7147071;1
2338;2059-10-27;1132241122.6814132;1
2339;2059-11-03;1119353526.901873;1
2340;2059-11-10;923592386.1199838;1
2341;2059-11-17;937800285.6097927;1
2342;2059-11-24;1070434392.1472578;1
2343;2059-12-01;1120363142.0099237;1
2344;2059-12-08;1254097127.6540616;1
2345;2059-12-15;1214451297.2084568;1
2346;2059-12-22;1078605806.3866022;1
2347;2059-12-29;1153650686.692527;1
2348;2060-01-05;1028732162.2353958;1
