;Date;Consumption;Prediction
2089;2055-01-18;1187100847.0748692;1
2090;2055-01-25;1215788363.9379234;1
2091;2055-02-01;1243018052.6676452;1
2092;2055-02-08;1233948329.5061722;1
2093;2055-02-15;1193575664.5099792;1
2094;2055-02-22;1236009055.2476037;1
2095;2055-03-01;1240784949.2194672;1
2096;2055-03-08;1087757850.8813617;1
2097;2055-03-15;1119706494.8963623;1
2098;2055-03-22;1140630952.1737008;1
2099;2055-03-29;1103107341.5159404;1
2100;2055-04-05;1111558146.3619032;1
2101;2055-04-12;1102414082.959162;1
2102;2055-04-19;1088900343.456956;1
2103;2055-04-26;1121124126.7562335;1
2104;2055-05-03;1146526421.4247694;1
2105;2055-05-10;1083263314.594371;1
2106;2055-05-17;1140758287.1562;1
2107;2055-05-24;1131307878.147388;1
2108;2055-05-31;1089031175.4307969;1
2109;2055-06-07;1075878451.4846902;1
2110;2055-06-14;1052358548.0615964;1
2111;2055-06-21;995293334.7757968;1
2112;2055-06-28;1040365331.7145234;1
2113;2055-07-05;1036017097.9715456;1
2114;2055-07-12;1100182516.416976;1
2115;2055-07-19;1076567881.3853567;1
2116;2055-07-26;1100949781.513832;1
2117;2055-08-02;1073545713.1598577;1
2118;2055-08-09;1136686439.5732548;1
2119;2055-08-16;1073824711.3687313;1
2120;2055-08-23;1197494724.7838848;1
2121;2055-08-30;1131555624.1592124;1
2122;2055-09-06;1108529430.1684418;1
2123;2055-09-13;1162964777.8453372;1
2124;2055-09-20;1094282499.921049;1
2125;2055-09-27;1195699313.4905498;1
2126;2055-10-04;1189650897.6311195;1
2127;2055-10-11;1255813677.8151672;1
2128;2055-10-18;1310299260.002316;1
2129;2055-10-25;1351395667.645507;1
2130;2055-11-01;1404975346.1270883;1
2131;2055-11-08;1405376350.3381393;1
2132;2055-11-15;1282557787.7933552;1
2133;2055-11-22;1145317859.360194;1
2134;2055-11-29;1190908866.7434697;1
2135;2055-12-06;1290408520.232088;1
2136;2055-12-13;1397068141.1161332;1
2137;2055-12-20;1373300441.022247;1
2138;2055-12-27;1319381004.8914177;1
2139;2056-01-03;1285975775.5709474;1
2140;2056-01-10;1207463521.3512077;1
2141;2056-01-17;1184719295.1361384;1
2142;2056-01-24;1210727051.0508678;1
2143;2056-01-31;1238081138.6876323;1
2144;2056-02-07;1227287690.337538;1
2145;2056-02-14;1188097885.6818879;1
2146;2056-02-21;1231562259.589663;1
2147;2056-02-28;1234555733.691493;1
2148;2056-03-06;1080061784.011856;1
2149;2056-03-13;1112357204.6998665;1
2150;2056-03-20;1132756456.4040296;1
2151;2056-03-27;1095825829.7968402;1
2152;2056-04-03;1105826093.8383558;1
2153;2056-04-10;1095726424.827435;1
2154;2056-04-17;1082777565.5127685;1
2155;2056-04-24;1115595295.8228774;1
2156;2056-05-01;1141148099.0659304;1
2157;2056-05-08;1077016484.6686416;1
2158;2056-05-15;1134622751.1874115;1
2159;2056-05-22;1126320362.9747329;1
2160;2056-05-29;1083695648.548456;1
2161;2056-06-05;1069530034.4210448;1
2162;2056-06-12;1046340218.2335632;1
2163;2056-06-19;990080626.8920548;1
2164;2056-06-26;1034870802.5269486;1
2165;2056-07-03;1030648311.5003647;1
2166;2056-07-10;1095421891.3034575;1
2167;2056-07-17;1071184628.3978691;1
2168;2056-07-24;1095595801.6180038;1
2169;2056-07-31;1067094205.1899217;1
2170;2056-08-07;1130320772.2840931;1
2171;2056-08-14;1067704658.3972362;1
2172;2056-08-21;1192392834.1768332;1
2173;2056-08-28;1125243958.2372878;1
2174;2056-09-04;1102419298.1175778;1
2175;2056-09-11;1158511549.7640033;1
2176;2056-09-18;1088492219.1030653;1
2177;2056-09-25;1188140447.3519187;1
2178;2056-10-02;1181126836.866552;1
2179;2056-10-09;1247706116.227253;1
2180;2056-10-16;1302383220.5846736;1
2181;2056-10-23;1343289515.4520707;1
2182;2056-10-30;1398783431.3777552;1
2183;2056-11-06;1400490340.6378756;1
2184;2056-11-13;1284018124.9078736;1
2185;2056-11-20;1153315475.6923864;1
2186;2056-11-27;1198434713.1453025;1
2187;2056-12-04;1298722597.5568497;1
2188;2056-12-11;1406974639.0044787;1
2189;2056-12-18;1382802095.2781384;1
2190;2056-12-25;1326228126.9653547;1
2191;2057-01-01;1293257607.8402894;1
2192;2057-01-08;1211438762.2613733;1
2193;2057-01-15;1187058168.5833492;1
2194;2057-01-22;1215697662.914101;1
2195;2057-01-29;1242929580.9286904;1
2196;2057-02-05;1233828967.8295894;1
2197;2057-02-12;1193477500.227496;1
2198;2057-02-19;1235929366.6514025;1
2199;2057-02-26;1240673318.8503106;1
2200;2057-03-05;1087619933.8704896;1
2201;2057-03-12;1119574792.280842;1
2202;2057-03-19;1140489837.6359644;1
2203;2057-03-26;1102976853.5214937;1
2204;2057-04-02;1111455425.3794045;1
2205;2057-04-09;1102294237.0904992;1
2206;2057-04-16;1088790620.4976034;1
2207;2057-04-23;1121025047.5968556;1
2208;2057-04-30;1146430039.4473495;1
2209;2057-05-07;1083151368.567213;1
2210;2057-05-14;1140648335.567257;1
2211;2057-05-21;1131218499.6120977;1
2212;2057-05-28;1088935560.367737;1
2213;2057-06-04;1075764684.9699192;1
2214;2057-06-11;1052250696.8598853;1
2215;2057-06-18;995199920.6849285;1
2216;2057-06-25;1040266867.2579966;1
2217;2057-07-02;1035920886.8815601;1
2218;2057-07-09;1100097203.854511;1
2219;2057-07-16;1076471411.0488338;1
2220;2057-07-23;1100853835.7643964;1
2221;2057-07-30;1073430099.2092621;1
2222;2057-08-06;1136572363.926614;1
2223;2057-08-13;1073715037.2421261;1
2224;2057-08-20;1197403296.588905;1
2225;2057-08-27;1131442516.241579;1
2226;2057-09-03;1108419933.8292365;1
2227;2057-09-10;1162884973.9771893;1
2228;2057-09-17;1094178735.4610896;1
2229;2057-09-24;1195563855.1790383;1
2230;2057-10-01;1189498142.593894;1
2231;2057-10-08;1255668386.6321995;1
2232;2057-10-15;1310157400.983555;1
2233;2057-10-22;1351250401.7195282;1
2234;2057-10-29;1404864384.2048125;1
2235;2057-11-05;1405288790.8269787;1
2236;2057-11-12;1282583957.6971667;1
2237;2057-11-19;1145461180.2742844;1
2238;2057-11-26;1191043733.326313;1
2239;2057-12-03;1290557512.2707794;1
2240;2057-12-10;1397245670.0539842;1
2241;2057-12-17;1373470714.978481;1
2242;2057-12-24;1319503708.4262917;1
2243;2057-12-31;1286106269.3098;1
2244;2058-01-07;1207534759.4723315;1
2245;2058-01-14;1184761208.8097222;1
2246;2058-01-21;1210816126.6711824;1
2247;2058-01-28;1238168024.9728754;1
2248;2058-02-04;1227404912.9987085;1
2249;2058-02-11;1188194290.815881;1
2250;2058-02-18;1231640520.1300569;1
2251;2058-02-25;1234665363.593775;1
2252;2058-03-04;1080197229.487305;1
2253;2058-03-11;1112486547.1447484;1
2254;2058-03-18;1132895042.1052103;1
2255;2058-03-25;1095953979.3872092;1
2256;2058-04-01;1105926974.014232;1
2257;2058-04-08;1095844123.0037436;1
2258;2058-04-15;1082885322.1868958;1
2259;2058-04-22;1115692599.4387558;1
2260;2058-04-29;1141242753.8345754;1
2261;2058-05-06;1077126424.5721903;1
2262;2058-05-13;1134730732.3939834;1
2263;2058-05-20;1126408139.8061097;1
2264;2058-05-27;1083789550.1461945;1
2265;2058-06-03;1069641762.1882424;1
2266;2058-06-10;1046446136.6927954;1
2267;2058-06-17;990172366.9600221;1
2268;2058-06-24;1034967502.4557302;1
2269;2058-07-01;1030742798.4439558;1
2270;2058-07-08;1095505675.0260873;1
2271;2058-07-15;1071279369.942182;1
2272;2058-07-22;1095690027.9760685;1
2273;2058-07-29;1067207747.2860557;1
2274;2058-08-05;1130432803.6433768;1
2275;2058-08-12;1067812367.1137211;1
2276;2058-08-19;1192482623.9370675;1
2277;2058-08-26;1125355039.2097073;1
2278;2058-09-02;1102526832.2326937;1
2279;2058-09-09;1158589923.5106177;1
2280;2058-09-16;1088594124.0568128;1
2281;2058-09-23;1188273478.1890152;1
2282;2058-09-30;1181276854.4641886;1
2283;2058-10-07;1247848803.7262866;1
2284;2058-10-14;1302522537.4254413;1
2285;2058-10-21;1343432178.1467323;1
2286;2058-10-28;1398892404.812028;1
2287;2058-11-04;1400576331.0428605;1
2288;2058-11-11;1283992423.980615;1
2289;2058-11-18;1153174723.1541173;1
2290;2058-11-25;1198302263.432828;1
2291;2058-12-02;1298576275.5231063;1
2292;2058-12-09;1406800291.465759;1
2293;2058-12-16;1382634872.7084723;1
2294;2058-12-23;1326107622.3335102;1
2295;2058-12-30;1293129452.6084569;1
2296;2059-01-06;1211368800.759709;1
2297;2059-01-13;1187017006.021817;1
2298;2059-01-20;1215610183.5693262;1
2299;2059-01-27;1242844251.6851091;1
2300;2059-02-03;1233713845.8517044;1
2301;2059-02-10;1193382822.7172537;1
2302;2059-02-17;1235852508.5754082;1
2303;2059-02-24;1240565653.5656288;1
2304;2059-03-03;1087486915.6394274;1
2305;2059-03-10;1119447767.7112696;1
2306;2059-03-17;1140353735.453441;1
2307;2059-03-24;1102851000.4299397;1
2308;2059-03-31;1111356353.0220609;1
2309;2059-04-07;1102178648.1189225;1
2310;2059-04-14;1088684794.871978;1
2311;2059-04-21;1120929487.7059312;1
2312;2059-04-28;1146337080.935114;1
2313;2059-05-05;1083043398.8366277;1
2314;2059-05-12;1140542289.43291;1
2315;2059-05-19;1131132295.7813735;1
2316;2059-05-26;1088843341.5292437;1
2317;2059-06-02;1075654959.415013;1
2318;2059-06-09;1052146676.5075096;1
2319;2059-06-16;995109824.6406119;1
2320;2059-06-23;1040171900.2358224;1
2321;2059-06-30;1035828093.1868774;1
2322;2059-07-07;1100014921.574213;1
2323;2059-07-14;1076378367.31599;1
2324;2059-07-21;1100761297.9854298;1
2325;2059-07-28;1073318591.8390177;1
2326;2059-08-04;1136462340.2201297;1
2327;2059-08-11;1073609258.7147201;1
2328;2059-08-18;1197315115.9019217;1
2329;2059-08-25;1131333425.8905954;1
2330;2059-09-01;1108314326.7742639;1
2331;2059-09-08;1162808004.7236812;1
2332;2059-09-15;1094078656.690359;1
2333;2059-09-22;1195433208.3149135;1
2334;2059-09-29;1189350813.379687;1
2335;2059-10-06;1255528256.1579018;1
2336;2059-10-13;1310020580.763798;1
2337;2059-10-20;1351110295.6050968;1
2338;2059-10-27;1404757363.6239355;1
2339;2059-11-03;1405204341.4090745;1
2340;2059-11-10;1282609198.0521455;1
2341;2059-11-17;1145599410.4631925;1
2342;2059-11-24;1191173809.479833;1
2343;2059-12-01;1290701212.1472754;1
2344;2059-12-08;1397416893.205689;1
2345;2059-12-15;1373634940.843811;1
2346;2059-12-22;1319622053.5604472;1
2347;2059-12-29;1286232127.9417195;1
2348;2060-01-05;1207603467.232137;1
